Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde o Reno nasce?,Suíça,1.6,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Quais são os dois estados alemães que têm o Reno no nome?,Rhineland-Pfalz e Renânia do Norte-Vestfália,2.15385,5.20226,1.0,0.333,1.0,3.43523,1.0,0.250
Qual é o comprimento aproximado do Reno?,1.230 km,2.0,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Em qual mar o Reno deságua?,Mar do Norte,1.85714,3.79304,1.0,0.333,1.0,2.50045,1.0,0.333
Qual é uma das maiores cidades na Alemanha banhada pelo Reno?,Colônia,2.66667,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
De onde deriva o nome Reno?,Do celta Rēnos,2.14286,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quantos países o Reno atravessa?,6 (Suíça,1.83333,3.43523,1.0,0.000,1.0,1.85566,1.0,0.000
Qual rio importante desagua no Reno?,Moselle,1.85714,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Qual era a importância histórica do Reno durante o Império Romano?,Fazia parte da fronteira norte do império,2.33333,5.02467,1.0,0.875,3.0,4.10211,1.0,0.800
Qual é outro rio europeu mencionado em comparação ao Reno?,Danúbio,1.90909,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
